,path_x,numint,path_y,nom_ls,gs_uri,label,lab_num
4826,2023-03-15#pto#avant#0000024279226#09cc56322a02be3a242d26b5fe007ba3.jpeg,24279226,2023-03-15#pto#apres#0000024279226#31b8203f8ee75ca24f1900c86b4e4beb.jpeg,24279226_9627,24279226_9627.jpeg,Same,0
4827,2023-03-13#pto#avant#0000017714994#81299ebca6ba077ebdcd76616a49b0a6.jpeg,17714994,2023-03-13#pto#apres#0000017714994#29d357cb572ce7049776a10ffc27963e.jpeg,17714994_3030,17714994_3030.jpeg,Same,0
4828,2023-03-18#pto#avant#0000024561985#23b21de55e177fcbc18b4aae217d8dd3.jpeg,24561985,2023-03-18#pto#apres#0000024561985#eec3537da5dfdb4adeaa6efdc5685357.jpeg,24561985_9915,24561985_9915.jpeg,Same,0
4829,2023-03-18#pto#avant#0000017561877#3bff93e940edcf980593ce9d7fec591b.jpeg,17561877,2023-03-18#pto#apres#0000017561877#3b74adaf70a6d99a52876fd5b445ecdf.jpeg,17561877_1812,17561877_1812.jpeg,Not enough context elements,0
4830,2023-03-11#pto#avant#0000018001455#51c6a240ec942c9c1fecc67656ae0adf.jpeg,18001455,2023-03-11#pto#apres#0000018001455#f52716b08d62fb1fbce96a3cde536e9d.jpeg,18001455_3853,18001455_3853.jpeg,Same,0
4831,2023-03-15#pto#avant#0000017713797#61569aeb30aada4af704e0d6394ebc29.jpeg,17713797,2023-03-15#pto#apres#0000017713797#4aeb7fa9264b9b863f7e2c8621ef54a1.jpeg,17713797_3001,17713797_3001.jpeg,Not enough context elements,0
4832,2023-03-10#pto#avant#0000018005077#b4262c977115d48dcd1fe6ca6389e167.jpeg,18005077,2023-03-10#pto#apres#0000018005077#cfa205e0562cdd35e17e9fd28eec062d.jpeg,18005077_3947,18005077_3947.jpeg,Same,0
4833,2023-03-13#pto#avant#0000017720513#840718c393d66dc2b5ac2f4d791c3eb5.jpeg,17720513,2023-03-13#pto#apres#0000017720513#1acdce02e7973a51fc0795f221478550.jpeg,17720513_3147,17720513_3147.jpeg,Same,0
4834,2023-03-09#pto#avant#0000009167100#b2cdbda1514d45098b2c8405b08ced28.jpeg,9167100,2023-03-09#pto#apres#0000009167100#5eb2a7c97b616cb755c2243abd8f94a6.jpeg,9167100_350,9167100_350.jpeg,Same,0
4835,2023-03-15#pto#avant#0000023237063#91b607d6010d57e71424f3002a077fc2.jpeg,23237063,2023-03-15#pto#apres#0000023237063#855fe6a83e7670cb0ebc149c67ebf24d.jpeg,23237063_6019,23237063_6019.jpeg,Same,0
4836,2023-03-11#pto#avant#0000023840608#e388ab16cedcc7312e57cf424d820a21.jpeg,23840608,2023-03-11#pto#apres#0000023840608#9d571c0135dfecc17bb7846784f01bb4.jpeg,23840608_8217,23840608_8217.jpeg,Same,0
4837,2023-03-15#pto#avant#0000023841112#0111fd4c6cba759c090b801d86b78a7b.jpeg,23841112,2023-03-15#pto#apres#0000023841112#4e14dd6fb7e161b1f3beba03eb890a89.jpeg,23841112_8224,23841112_8224.jpeg,Same,0
4838,2023-03-15#pto#avant#0000023784649#b0c2f321f8b2153d0171c0a4120a382b.jpeg,23784649,2023-03-15#pto#apres#0000023784649#dae851866c318a997d7e40de9c60de84.jpeg,23784649_7234,23784649_7234.jpeg,Same,0
4839,2023-03-16#pto#avant#0000017688346#9738e369a77b23af7380b59af12e3782.jpeg,17688346,2023-03-16#pto#apres#0000017688346#d7650853c38630c27713319a55b3f9c5.jpeg,17688346_2473,17688346_2473.jpeg,Not enough context elements,0
4840,2023-03-13#pto#avant#0000017695918#44b46fd8de1e49e8135b69a34397e6de.jpeg,17695918,2023-03-13#pto#apres#0000017695918#0ed99d8a61d6cfccb690a791a913c3e9.jpeg,17695918_2609,17695918_2609.jpeg,Same,0
4841,2023-03-18#pto#avant#0000024277786#7dbe4c3ff11d4c450b33c6917aa382ca.jpeg,24277786,2023-03-18#pto#apres#0000024277786#fa163b7eddea4a97947007d70a1debd4.jpeg,24277786_9612,24277786_9612.jpeg,Same,0
4842,2023-03-17#pto#avant#0000019259133#d3cfb453692e06fbe804dae85a1683fb.jpeg,19259133,2023-03-17#pto#apres#0000019259133#5160486a7522fb506fb8037f778edf36.jpeg,19259133_4493,19259133_4493.jpeg,Same,0
4843,2023-03-15#pto#avant#0000029512250#11d721c3a4ef2663fd9732252bb83e64.jpeg,29512250,2023-03-15#pto#apres#0000029512250#9c251c9a74b1f2297ec30d9c9c4e4a76.jpeg,29512250_10973,29512250_10973.jpeg,Same,0
4844,2023-03-16#pto#avant#0000023802331#265b300cfd43de3d707574adb850c57a.jpeg,23802331,2023-03-16#pto#apres#0000023802331#3ed32bd782423922af96c329662d85e1.jpeg,23802331_7453,23802331_7453.jpeg,Same,0
4845,2023-03-21#pto#avant#0000023850921#cb151d143bcbf0d2ee1633ae91101f8a.jpeg,23850921,2023-03-21#pto#apres#0000023850921#67089be3ccaa0494917ebe2c217e37cc.jpeg,23850921_8360,23850921_8360.jpeg,Same,0
4846,2023-03-10#pto#avant#0000009162057#a365f089d16dfb8a82550d4bb251d46e.jpeg,9162057,2023-03-10#pto#apres#0000009162057#84a529e4e64b2a5f889e3a4324475a29.jpeg,9162057_307,9162057_307.jpeg,Same,0
4847,2023-03-10#pto#avant#0000024450032#73d60da548df0f1fa2a0d7c7e1e7f0b9.jpeg,24450032,2023-03-10#pto#apres#0000024450032#341c02b0e7eaf879e6c9908f04a5db9c.jpeg,24450032_9717,24450032_9717.jpeg,Same,0
4848,2023-03-11#pto#avant#0000019936697#31a0dd473efa5102425159e4f385423f.jpeg,19936697,2023-03-11#point_penetration#apres#0000019936697#cd01cc5f8491d599c4b5629f46f92cb6.jpeg,19936697_4590,19936697_4590.jpeg,Not same,1
4849,2023-03-13#pto#avant#0000021164385#5d70b4db4a40257bbc23828c5350de58.jpeg,21164385,2023-03-13#pto#apres#0000021164385#dfc1043f74a126f8dc9ea8f30c02c8da.jpeg,21164385_5072,21164385_5072.jpeg,Same,0
4850,2023-03-10#pto#avant#0000011225429#57a506bb752ab36ef64667b022465523.jpeg,11225429,2023-03-10#pto#apres#0000011225429#547fd52e19d553baf020a5e4ce36eba4.jpeg,11225429_1062,11225429_1062.jpeg,Same,0
4851,2023-03-11#pto#avant#0000023959788#ed3ed426da8ec3f7273ef87c843df357.jpeg,23959788,2023-03-11#pto#apres#0000023959788#3089dacdd3c08371ea35bd8caa0b21c4.jpeg,23959788_8892,23959788_8892.jpeg,Same,0
4852,2023-03-10#pto#avant#0000023813334#012e2925908f04395f7f73671af39283.jpeg,23813334,2023-03-10#pto#apres#0000023813334#a13db8b53557796d6c9e5dc64b4ecae9.jpeg,23813334_7676,23813334_7676.jpeg,Same,0
4853,2023-03-11#pto#avant#0000023820928#f2210668a3d599040e903d5682085eba.jpeg,23820928,2023-03-11#pto#apres#0000023820928#1d978bce29a2f384172eafa6ce4c7ad8.jpeg,23820928_7846,23820928_7846.jpeg,Same,0
4854,2023-03-08#pto#avant#0000021159929#e567dc4c2b2ca64ede03682f0a8adbb6.jpeg,21159929,2023-03-08#pto#apres#0000021159929#33c5daa366fc32135d8493a693c25d36.jpeg,21159929_5046,21159929_5046.jpeg,Not enough context elements,0
4855,2023-03-11#pto#avant#0000011226047#46c12031a14dcc87e4cd3b67e2aed1a2.jpeg,11226047,2023-03-11#pto#apres#0000011226047#eff4144cb894c0bc0e004523e186787c.jpeg,11226047_1069,11226047_1069.jpeg,Same,0
4856,2023-03-10#pto#avant#0000022673351#6f77d8cd17d7ed72d15bdb8bdcc15e3b.jpeg,22673351,2023-03-10#pto#apres#0000022673351#58de2c1f1fac74222c450d4f3f6163ca.jpeg,22673351_5481,22673351_5481.jpeg,Same,0
4857,2023-03-08#pto#avant#0000009180893#d1aac7ec006cdd293b51949aa8495cb3.jpeg,9180893,2023-03-08#pto#apres#0000009180893#b16e760c3bffb71abf392053dbf216a7.jpeg,9180893_615,9180893_615.jpeg,Same,0
4858,2023-03-10#pto#avant#0000024612932#01314028abe2ef0db385c8f4d6f28e3b.jpeg,24612932,2023-03-10#pto#apres#0000024612932#afc19eb7a1592b3feb4bd546a2f32bb0.jpeg,24612932_10238,24612932_10238.jpeg,Not enough context elements,0
4859,2023-03-16#pto#avant#0000030260014#3481a50eb72d1616833b120b4eda79de.jpeg,30260014,2023-03-15#pto#apres#0000030260014#01a566966b4e91d5a7d862ced60fdcd7.jpeg,30260014_11516,30260014_11516.jpeg,Same,0
4860,2023-03-10#pto#avant#0000023863003#dc4f3718fe413a3e71fdfe245296c0a0.jpeg,23863003,2023-03-10#pto#apres#0000023863003#34d0901d3a64e80a39eacb7f72b24726.jpeg,23863003_8477,23863003_8477.jpeg,Same,0
4861,2023-03-17#pto#avant#0000023834551#c7fe733cf25fbaab71799e97fcc90564.jpeg,23834551,2023-03-17#pto#apres#0000023834551#428c6da61de44b43e4db0492397aa0d3.jpeg,23834551_8125,23834551_8125.jpeg,Same,0
4862,2023-03-10#pto#avant#0000017987118#f12dc0dfd77efc3104fdc1568e42d25f.jpeg,17987118,2023-03-10#pto#apres#0000017987118#0aa7cc2fb3bda02e3a091e784fe9d378.jpeg,17987118_3500,17987118_3500.jpeg,Same,0
4863,2023-03-15#pto#avant#0000019844959#708e0bf36263727bd551e36aeb1945d9.jpeg,19844959,2023-03-15#pto#apres#0000019844959#66a6da21130b378067d85ce1127bdd04.jpeg,19844959_4507,19844959_4507.jpeg,Same,0
4864,2023-03-13#pto#avant#0000017993435#93cd3df168ee61351548ac64b6ac92a2.jpeg,17993435,2023-03-13#pto#apres#0000017993435#9654d264319ebd62c3e41df2c0ff99f7.jpeg,17993435_3632,17993435_3632.jpeg,Same,0
4865,2023-03-15#pto#avant#0000018013461#2c847697738be2e7fa42c2e9206cad08.jpeg,18013461,2023-03-15#pto#apres#0000018013461#fd1a5312afa939c48cb13466e0ab1899.jpeg,18013461_4106,18013461_4106.jpeg,Same,0
4866,2023-03-10#pto#avant#0000017703145#17f27337e104e28e48d3a3475e92bccb.jpeg,17703145,2023-03-10#pto#apres#0000017703145#3481e23ce9740f228eb0002023d21156.jpeg,17703145_2721,17703145_2721.jpeg,Same,0
4867,2023-03-18#pto#avant#0000009178012#196dee87401180a2d39a697956057719.jpeg,9178012,2023-03-18#pto#apres#0000009178012#831fd2b8c4b290512eaa919a31902f14.jpeg,9178012_583,9178012_583.jpeg,Same,0
4868,2023-03-13#pto#avant#0000003151230#af8069fa3295444299dd7ad807b70038.jpeg,3151230,2023-03-13#pto#apres#0000003151230#44b433c50224ad36b5448584e0b00025.jpeg,3151230_93,3151230_93.jpeg,Same,0
4869,2023-03-10#pto#avant#0000024619324#c1b86fe23cab0cd91edaf1bafaa34108.jpeg,24619324,2023-03-10#pto#apres#0000024619324#c6b8de4990c8ba465647ea234e1d87db.jpeg,24619324_10330,24619324_10330.jpeg,Not enough context elements,0
4870,2023-03-11#pto#avant#0000022675043#59ab85246c5a7dd2ad5f5bfcbb7cfea9.jpeg,22675043,2023-03-11#pto#apres#0000022675043#0a13e0c2a5992c561eb1d44c5081b75c.jpeg,22675043_5495,22675043_5495.jpeg,Same,0
4871,2023-03-11#pto#avant#0000018000761#8c690d805568f744c38a6bdeb7c3d8bb.jpeg,18000761,2023-03-11#pto#apres#0000018000761#d560c3ce8acf1a8b385726f0142b77c8.jpeg,18000761_3831,18000761_3831.jpeg,Same,0
4872,2023-03-10#pto#avant#0000017607515#91eed25e233b6e717d0c341e1d6ff344.jpeg,17607515,2023-03-10#pto#apres#0000017607515#9c0445eca5fbce94813c9f7346d748f6.jpeg,17607515_1848,17607515_1848.jpeg,Same,0
4873,2023-03-13#pto#avant#0000017680035#e865907b03eec683e2836dd8eb52a9cd.jpeg,17680035,2023-03-13#pto#apres#0000017680035#b43b4f32059ca11972b13859ec3c574b.jpeg,17680035_2290,17680035_2290.jpeg,Not same,1
4874,2023-03-10#pto#avant#0000024621999#41dac1a9104ee588e10aaff3fd77383f.jpeg,24621999,2023-03-10#pto#apres#0000024621999#17b93756c721018713e6685f4c4ae966.jpeg,24621999_10371,24621999_10371.jpeg,Same,0
4875,2023-03-17#pto#avant#0000017995685#dd506939f07635294eb834cc7fe85e03.jpeg,17995685,2023-03-17#pto#apres#0000017995685#b24e74fd3666aa2009c86d3c0efd446b.jpeg,17995685_3682,17995685_3682.jpeg,Same,0
4876,2023-03-11#pto#avant#0000023267313#1d6e8cd1f41182cdf86ea404f246d862.jpeg,23267313,2023-03-11#pto#apres#0000023267313#473e5fe60a004318a4dda228244a5450.jpeg,23267313_6703,23267313_6703.jpeg,Same,0
4877,2023-03-09#pto#avant#0000015183314#130c898dacdb627f65051adaa124722a.jpeg,15183314,2023-03-09#pto#apres#0000015183314#ec9f8ab91af3a9266f220800b8efb069.jpeg,15183314_1551,15183314_1551.jpeg,Not enough context elements,0
4878,2023-03-10#pto#avant#0000017690406#1caa562bf12620623aa22d80059a218a.jpeg,17690406,2023-03-10#pto#apres#0000017690406#c700b9b66fb8f99000e7edab30eff1d5.jpeg,17690406_2515,17690406_2515.jpeg,Not enough context elements,0
4879,2023-03-15#pto#avant#0000018015461#31eb83ef2ecbe7fe81d06648cd99978b.jpeg,18015461,2023-03-15#pto#apres#0000018015461#f43b0e7e136d6cf73387bb3026212f42.jpeg,18015461_4140,18015461_4140.jpeg,Same,0
4880,2023-03-16#pto#avant#0000017719390#f927ee816d49763766485d5554ba9a91.jpeg,17719390,2023-03-16#pto#apres#0000017719390#cb7ba0267467996a489803d281611131.jpeg,17719390_3132,17719390_3132.jpeg,Same,0
4881,2023-03-10#pto#avant#0000015149472#1992ea38ca53839f329fe8b178fe128f.jpeg,15149472,2023-03-10#pto#apres#0000015149472#5ff89ad4d0106e0c4be52fbe6ffaf19f.jpeg,15149472_1304,15149472_1304.jpeg,Not same,1
4882,2023-03-10#pto#avant#0000023247309#0d10cbf1e87b57e21948c475af215781.jpeg,23247309,2023-03-10#pto#apres#0000023247309#c2b43332a1f698542f9aee10ce57c252.jpeg,23247309_6230,23247309_6230.jpeg,Same,0
4883,2023-03-15#pto#avant#0000023773670#6bd959209aa69266393e2ae50577ffbc.jpeg,23773670,2023-03-15#pto#apres#0000023773670#dda835ac3cb524ad49716a2e89203e13.jpeg,23773670_7172,23773670_7172.jpeg,Same,0
4884,2023-03-09#pto#avant#0000023863953#2936d3711d2d7c887b72909ffc7b75a1.jpeg,23863953,2023-03-09#pto#apres#0000023863953#21b54f244412381931062a563d4ad234.jpeg,23863953_8481,23863953_8481.jpeg,Not same,1
4885,2023-03-11#pto#avant#0000024650855#ffbdaac289b4b3d6ec70273a1c44e187.jpeg,24650855,2023-03-11#pto#apres#0000024650855#b715e7837e7187bc67b20b43fe8b5f43.jpeg,24650855_10767,24650855_10767.jpeg,Same,0
4886,2023-03-08#pto#avant#0000024231023#0a2e1aa80b4bd3d23ab6c964c7656dbf.jpeg,24231023,2023-03-08#pto#apres#0000024231023#e84842f945d112f0512935e64ba31c49.jpeg,24231023_9225,24231023_9225.jpeg,Not same,1
4887,2023-03-18#pto#avant#0000030269547#4e4b1c8a82e4ab963ac9d15cb853b181.jpeg,30269547,2023-03-18#pto#apres#0000030269547#1f156a09bd4a89b75f0a081d5f07c4aa.jpeg,30269547_11553,30269547_11553.jpeg,Same,0
4888,2023-03-10#pto#avant#0000017631933#3f69b7362d0df6b9cc82378c81a6be4b.jpeg,17631933,2023-03-10#pto#apres#0000017631933#e790487d575e56c207e7a6dd876509b1.jpeg,17631933_1890,17631933_1890.jpeg,Not enough context elements,0
4889,2023-03-10#pto#avant#0000017686449#363c9987e7ed4bf973aca4eece7b7f6d.jpeg,17686449,2023-03-10#pto#apres#0000017686449#fe7487835ed45d7c5235ed7a933ff52d.jpeg,17686449_2439,17686449_2439.jpeg,Same,0
4890,2023-03-21#pto#avant#0000019238400#57dc83a6308d4bd3a6e120d3baf08f39.jpeg,19238400,2023-03-21#pto#apres#0000019238400#fc2d233789b30751b7e7727ea5e81f28.jpeg,19238400_4418,19238400_4418.jpeg,Same,0
4891,2023-03-11#pto#avant#0000015171815#a781a8b5f475cae22395d3f7fa1e52d9.jpeg,15171815,2023-03-11#pto#apres#0000015171815#d7f6889411f8fd72ef5a10007cf57ce0.jpeg,15171815_1459,15171815_1459.jpeg,Same,0
4892,2023-03-10#pto#avant#0000017973885#ef6b5378f462efb4e499965ac9bd5a12.jpeg,17973885,2023-03-10#pto#apres#0000017973885#14d41a6ecf4a94b4286a240a8d020993.jpeg,17973885_3334,17973885_3334.jpeg,Same,0
4893,2023-03-11#pto#avant#0000023807300#e925d3dbb1eb25ca78f9ea2a219c1127.jpeg,23807300,2023-03-11#pto#apres#0000023807300#9591aeba00eaed91195b7d2def856602.jpeg,23807300_7542,23807300_7542.jpeg,Same,0
4894,2023-03-13#pto#avant#0000017676395#c9fb3c2d320d31f50df6ab9624ca536a.jpeg,17676395,2023-03-13#pto#apres#0000017676395#1ed086d3954ab17b324b3da4fd25aa81.jpeg,17676395_2237,17676395_2237.jpeg,Same,0
4895,2023-03-21#pto#avant#0000024518422#ce6b3167049b83a3f6bed1fc22034911.jpeg,24518422,2023-03-21#pto#apres#0000024518422#bf832159efe50fcd4fd3c73b86bf5905.jpeg,24518422_9810,24518422_9810.jpeg,Not enough context elements,0
4896,2023-03-10#pto#avant#0000023807254#34bd733673b69de7a9258cdb7af7d46b.jpeg,23807254,2023-03-10#pto#apres#0000023807254#c2f6a6ac436fe7b2627b7bbd22d379b5.jpeg,23807254_7541,23807254_7541.jpeg,Same,0
4897,2023-03-10#pto#avant#0000024626600#16a951b2f25fd80ea9a775685f258ba4.jpeg,24626600,2023-03-10#pto#apres#0000024626600#2f48fa9ed4d41931d9e8dd3340b41a09.jpeg,24626600_10456,24626600_10456.jpeg,Same,0
4898,2023-03-16#pto#avant#0000023913187#7e50a052c7199c7f275821edc112102b.jpeg,23913187,2023-03-16#pto#apres#0000023913187#16fe0604a993460680624afc2e40a573.jpeg,23913187_8653,23913187_8653.jpeg,Not enough context elements,0
4899,2023-03-17#pto#avant#0000015826865#4cb3ec5f56574c593602871706d2c1d2.jpeg,15826865,2023-03-17#point_penetration#apres#0000015826865#c789704fc6938267d590e891d110e627.jpeg,15826865_1632,15826865_1632.jpeg,Not same,1
4900,2023-03-17#pto#avant#0000023257865#410484dfa4ba15066fa71ad464e82cb4.jpeg,23257865,2023-03-17#pto#apres#0000023257865#edf943bded64c94beb1d0e2f2b5fb078.jpeg,23257865_6441,23257865_6441.jpeg,Same,0
4901,2023-03-18#pto#avant#0000024283041#0c5b014c2ae9a096c99aa9c123240d4c.jpeg,24283041,2023-03-18#pto#apres#0000024283041#59e0f90a51446c9f2abd2b0b0e222f88.jpeg,24283041_9650,24283041_9650.jpeg,Same,0
4902,2023-03-15#pto#avant#0000023254833#61b733f384c78419bd58205fdba4dd72.jpeg,23254833,2023-03-15#pto#apres#0000023254833#212a9e3221cb1ba696e9d533d63f8a87.jpeg,23254833_6381,23254833_6381.jpeg,Same,0
4903,2023-03-13#pto#avant#0000023255012#5504fb7eb3ed16ebd3bf26c99ec03021.jpeg,23255012,2023-03-13#pto#apres#0000023255012#1ef2e8c05b75d0f1962c0fa0007a622b.jpeg,23255012_6396,23255012_6396.jpeg,Same,0
4904,2023-03-13#pto#avant#0000021136802#6d281ac1b220c928939d8bce15543a24.jpeg,21136802,2023-03-13#pto#apres#0000021136802#c776839c111d8d34c2ce639fa5f9848f.jpeg,21136802_4930,21136802_4930.jpeg,Same,0
4905,2023-03-10#pto#avant#0000009177653#6994deada621169615da389f829e72a7.jpeg,9177653,2023-03-10#pto#apres#0000009177653#1b8bd44f405643b4d294aa8dce8457c2.jpeg,9177653_578,9177653_578.jpeg,Same,0
4906,2023-03-10#pto#avant#0000023214000#e7b28171dccfd3f0da92148f28740d6a.jpeg,23214000,2023-03-10#pto#apres#0000023214000#ba1d2483fa46104ab6508e201711d800.jpeg,23214000_5777,23214000_5777.jpeg,Same,0
4907,2023-03-13#pto#avant#0000023818558#1e1205f515151865d2c96d613719405c.jpeg,23818558,2023-03-13#pto#apres#0000023818558#68bb07848dc6d5350f9c9832f2372bd9.jpeg,23818558_7790,23818558_7790.jpeg,Same,0
4908,2023-03-18#pto#avant#0000023915208#ce00179678ffc81eb180ba46d2e4b952.jpeg,23915208,2023-03-18#pto#apres#0000023915208#be8985fc65fe3657f8e9ddc1e7559db8.jpeg,23915208_8660,23915208_8660.jpeg,Same,0
4909,2023-03-21#pto#avant#0000023818271#b21c42935b79cc281e9f348230575b3a.jpeg,23818271,2023-03-21#pto#apres#0000023818271#70f222337ecd820c9f390e07a5b43259.jpeg,23818271_7787,23818271_7787.jpeg,Same,0
4910,2023-03-10#pto#avant#0000018000638#ee7288072177c84e8d1a06682e375893.jpeg,18000638,2023-03-10#pto#apres#0000018000638#acd71a69513bf3f96e1828c1b1c1216f.jpeg,18000638_3825,18000638_3825.jpeg,Same,0
4911,2023-03-14#pto#avant#0000017689629#8ec1aecd278551f1a57e09768b610deb.jpeg,17689629,2023-03-14#pto#apres#0000017689629#e42945cb0332dffe2823b620c2ee0f82.jpeg,17689629_2505,17689629_2505.jpeg,Same,0
4912,2023-03-16#pto#avant#0000029564951#e2493d256ae01e4f5065767ef816cdf7.jpeg,29564951,2023-03-16#pto#apres#0000029564951#44c024bd56cfef60b69ec97ce268248f.jpeg,29564951_11345,29564951_11345.jpeg,Same,0
4913,2023-03-11#pto#avant#0000023699036#cfb3d060c0440d499122130a2d3dc5f7.jpeg,23699036,2023-03-11#pto#apres#0000023699036#265a0cafc8027dfb750d6feae21460ab.jpeg,23699036_7027,23699036_7027.jpeg,Same,0
4914,2023-03-13#pto#avant#0000009189991#50c0f755cca0611a1a8c774cafb66a42.jpeg,9189991,2023-03-13#pto#apres#0000009189991#d2c8eaceb76e0f6f5f7254e506c99a95.jpeg,9189991_810,9189991_810.jpeg,Same,0
4915,2023-03-09#pto#avant#0000022619454#32912ad486ddf94e1c8fa4a1c1d4200a.jpeg,22619454,2023-03-09#pto#apres#0000022619454#e432802d4f00cf255560c595dbca5de3.jpeg,22619454_5258,22619454_5258.jpeg,Same,0
4916,2023-03-21#pto#avant#0000023217648#fef788fe02e4339401b508fcc27a51d0.jpeg,23217648,2023-03-21#pto#apres#0000023217648#8119be16f35ba689bc6cce2f02835e17.jpeg,23217648_5799,23217648_5799.jpeg,Not same,1
4917,2023-03-08#pto#avant#0000023238465#e6b50e4a563babffe10ae07f0c81c88b.jpeg,23238465,2023-03-08#pto#apres#0000023238465#dc4ad7c2ba0c37693b2e4e9d97f2ebd5.jpeg,23238465_6052,23238465_6052.jpeg,Not same,1
4918,2023-03-10#pto#avant#0000017712660#e4ad2d8e45871f35aa42583023bea042.jpeg,17712660,2023-03-10#pto#apres#0000017712660#b518cc3bf84b441c9e3e4626a26a2bb5.jpeg,17712660_2970,17712660_2970.jpeg,Same,0
4919,2023-03-15#pto#avant#0000017722971#d0c9d7923c141d80983e842225896fef.jpeg,17722971,2023-03-15#pto#apres#0000017722971#aa18981d7f646bb6cdca8b2e39501eae.jpeg,17722971_3185,17722971_3185.jpeg,Same,0
4920,2023-03-15#pto#avant#0000029534188#b58902e9c2bfddb4c06ea318bad6ffb5.jpeg,29534188,2023-03-15#pto#apres#0000029534188#fd0ac3cb2ba2cda39ab9483337e2d34d.jpeg,29534188_11073,29534188_11073.jpeg,Not same,1
4921,2023-03-08#pto#avant#0000023237633#88f398db04d68b0ef4de74d0b1b59169.jpeg,23237633,2023-03-08#pto#apres#0000023237633#ab7174019cb401359f2eb95efc6b8089.jpeg,23237633_6029,23237633_6029.jpeg,Same,0
4922,2023-03-13#pto#avant#0000023214194#d94a047554db97e8c9f7bf2ffea2760f.jpeg,23214194,2023-03-13#pto#apres#0000023214194#ab90b4ec866aff3d1b7144f86dd04a66.jpeg,23214194_5779,23214194_5779.jpeg,Same,0
4923,2023-03-14#pto#avant#0000023969997#488142892a740a44a760a07521959ca6.jpeg,23969997,2023-03-14#pto#apres#0000023969997#6ed2502e29b1d7f98ab48f79cefd625e.jpeg,23969997_8966,23969997_8966.jpeg,Same,0
4924,2023-03-11#pto#avant#0000017672769#3e43731d6f96979512c80d664b2ec7e5.jpeg,17672769,2023-03-11#pto#apres#0000017672769#e6a43b90bb5883fe52ef42848e203d87.jpeg,17672769_2181,17672769_2181.jpeg,Same,0
4925,2023-03-10#pto#avant#0000023849870#2e5b17dcdfb1db78c457f3b5e33c2956.jpeg,23849870,2023-03-10#pto#apres#0000023849870#6d89ab82d224469246747d5b1864a429.jpeg,23849870_8345,23849870_8345.jpeg,Same,0
4926,2023-03-15#pto#avant#0000009187497#b16c0753b913c031ac2ce8e628a605b3.jpeg,9187497,2023-03-15#pto#apres#0000009187497#be7bf7ee42f5191995aa12f046ee9c04.jpeg,9187497_750,9187497_750.jpeg,Same,0
4927,2023-03-16#pto#avant#0000023833375#46bb73d472385edcc8e03c5330adb550.jpeg,23833375,2023-03-16#pto#apres#0000023833375#4b20911a69f161bdf2be7fd8cf8901c3.jpeg,23833375_8106,23833375_8106.jpeg,Same,0
4928,2023-03-15#pto#avant#0000023967063#0df16877800bf7d561ef56fd57af70da.jpeg,23967063,2023-03-15#pto#apres#0000023967063#e1a7dfe61741693cfab85e4d4e3cd4f0.jpeg,23967063_8948,23967063_8948.jpeg,Same,0
4929,2023-03-14#pto#avant#0000023261754#063c05fcfdaa9c1f4cf210d3cf8f002c.jpeg,23261754,2023-03-14#pto#apres#0000023261754#b337a629ababafee3e20716b5a13d042.jpeg,23261754_6548,23261754_6548.jpeg,Same,0
4930,2023-03-10#pto#avant#0000024265638#71cae09fce37e304b9f183e275526020.jpeg,24265638,2023-03-10#pto#apres#0000024265638#50c9bab129271054bc31c8d541536919.jpeg,24265638_9502,24265638_9502.jpeg,Same,0
4931,2023-03-08#pto#avant#0000024220305#6b4b228cf7b98652b4b99db936537ebb.jpeg,24220305,2023-03-08#pto#apres#0000024220305#17ffc6e4ea107503cd2ddf04517e6eea.jpeg,24220305_9180,24220305_9180.jpeg,Not same,1
4932,2023-03-11#pto#avant#0000029543841#0a61c674e25e2513add01bd4521db8ea.jpeg,29543841,2023-03-11#pto#apres#0000029543841#9c07ee1d519c1790a86046dbafbfa2a5.jpeg,29543841_11143,29543841_11143.jpeg,Same,0
4933,2023-03-13#pto#avant#0000009163066#94a5f5bab0282f59cf8c152419ab60ee.jpeg,9163066,2023-03-13#pto#apres#0000009163066#199cb26eb590c21ef5434e52bba1a1a3.jpeg,9163066_317,9163066_317.jpeg,Same,0
4934,2023-03-13#pto#avant#0000021120438#706b7239e82da21691b48c9263360314.jpeg,21120438,2023-03-13#pto#apres#0000021120438#bb6a8a4076d001c2a13d4593256cb273.jpeg,21120438_4892,21120438_4892.jpeg,Not same,1
4935,2023-03-11#pto#avant#0000024241270#49086a01ca5617f4f9166c688bd8eca4.jpeg,24241270,2023-03-11#pto#apres#0000024241270#9b618790b494fadd56438bd7db26cf53.jpeg,24241270_9282,24241270_9282.jpeg,Not same,1
4936,2023-03-10#pto#avant#0000023269358#2cdaa00641d38710d7f28facf9990dc0.jpeg,23269358,2023-03-10#pto#apres#0000023269358#7d92f067f785631148a96bd4deedf00e.jpeg,23269358_6752,23269358_6752.jpeg,Not same,1
4937,2023-03-13#pto#avant#0000011226215#d980e443085002fe3b64ad87a01c07d8.jpeg,11226215,2023-03-13#pto#apres#0000011226215#83b0ef9b47fa7eead37620b278b640ad.jpeg,11226215_1071,11226215_1071.jpeg,Same,0
4938,2023-03-15#pto#avant#0000024638096#1e22eebbc574486fb9f57a241583cda8.jpeg,24638096,2023-03-15#pto#apres#0000024638096#d38d99390f264140d2725708a2118688.jpeg,24638096_10631,24638096_10631.jpeg,Not same,1
