,type_ml,gs_uri,label
139,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24459035_9723_aug.jpeg,Not enough context elements
140,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19227461_4384_aug.jpeg,Not same
141,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23866244_8517_aug.jpeg,Not same
142,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9183242_651_aug.jpeg,Not same
143,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17691268_2528_aug.jpeg,Not enough context elements
144,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23229558_5908_aug.jpeg,Not enough context elements
145,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17667087_2125_aug.jpeg,Not same
146,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17969111_3316_aug.jpeg,Not enough context elements
147,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17714908_3020_aug.jpeg,Not same
148,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23977121_9014_aug.jpeg,Not enough context elements
149,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19948948_4719_aug.jpeg,Not same
150,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24623122_10383_aug.jpeg,Not same
151,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23215422_5790_aug.jpeg,Not enough context elements
152,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23283163_6958_aug.jpeg,Not enough context elements
153,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24641007_10673_aug.jpeg,Not same
154,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23780915_7211_aug.jpeg,Not enough context elements
155,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23199788_5706_aug.jpeg,Not same
156,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24621759_10365_aug.jpeg,Not same
157,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19265661_4505_aug.jpeg,Not enough context elements
158,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18007819_4027_aug.jpeg,Not same
159,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22673888_5484_aug.jpeg,Not same
160,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9188892_794_aug.jpeg,Not enough context elements
161,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23837346_8155_aug.jpeg,Not same
162,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/3151467_101_aug.jpeg,Not enough context elements
163,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23798529_7395_aug.jpeg,Not enough context elements
164,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23804267_7480_aug.jpeg,Not same
165,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21129965_4907_aug.jpeg,Not enough context elements
166,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9191931_840_aug.jpeg,Not same
167,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19221957_4365_aug.jpeg,Not same
168,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24599042_10085_aug.jpeg,Not enough context elements
169,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29503788_10940_aug.jpeg,Not enough context elements
170,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/3148878_76_aug.jpeg,Not same
171,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9176800_558_aug.jpeg,Not same
172,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19248447_4464_aug.jpeg,Not enough context elements
173,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23827138_7985_aug.jpeg,Not same
174,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17695907_2605_aug.jpeg,Not same
175,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23257877_6442_aug.jpeg,Not enough context elements
176,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24279673_9629_aug.jpeg,Not enough context elements
177,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9155534_260_aug.jpeg,Not enough context elements
178,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24609385_10173_aug.jpeg,Not same
179,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21134988_4924_aug.jpeg,Not same
180,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24612197_10219_aug.jpeg,Not enough context elements
181,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24229860_9218_aug.jpeg,Not same
182,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22619753_5260_aug.jpeg,Not enough context elements
183,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/1448651_32_aug.jpeg,Not enough context elements
184,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9676967_948_aug.jpeg,Not enough context elements
185,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9168329_375_aug.jpeg,Not same
186,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9185361_681_aug.jpeg,Not enough context elements
187,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23236518_6000_aug.jpeg,Not enough context elements
188,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23847254_8320_aug.jpeg,Not enough context elements
189,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23114717_5566_aug.jpeg,Not enough context elements
190,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23772557_7160_aug.jpeg,Not same
191,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23758678_7102_aug.jpeg,Not enough context elements
192,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/20681390_4781_aug.jpeg,Not same
193,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23823083_7887_aug.jpeg,Not same
194,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24642867_10697_aug.jpeg,Not same
195,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23289402_6980_aug.jpeg,Not same
196,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17689081_2493_aug.jpeg,Not same
197,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19953864_4758_aug.jpeg,Not enough context elements
198,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19220687_4362_aug.jpeg,Not same
199,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24588410_10015_aug.jpeg,Not enough context elements
200,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23931924_8729_aug.jpeg,Not enough context elements
201,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24381441_9694_aug.jpeg,Not same
202,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23809327_7590_aug.jpeg,Not same
203,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23237141_6025_aug.jpeg,Not same
204,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21168344_5107_aug.jpeg,Not same
205,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15175775_1489_aug.jpeg,Not same
206,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22611349_5234_aug.jpeg,Not enough context elements
207,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17683542_2358_aug.jpeg,Not same
208,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9674970_933_aug.jpeg,Not enough context elements
209,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29495433_10907_aug.jpeg,Not enough context elements
210,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24534974_9856_aug.jpeg,Not enough context elements
211,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23804501_7490_aug.jpeg,Not enough context elements
212,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24234608_9237_aug.jpeg,Not same
213,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17637583_1907_aug.jpeg,Not same
214,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24252244_9355_aug.jpeg,Not enough context elements
215,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24241402_9283_aug.jpeg,Not enough context elements
216,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17705591_2772_aug.jpeg,Not enough context elements
217,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23805390_7508_aug.jpeg,Not same
218,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23810253_7604_aug.jpeg,Not enough context elements
219,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9111849_205_aug.jpeg,Not same
220,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15826865_1632_aug.jpeg,Not same
221,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19922777_4559_aug.jpeg,Not enough context elements
222,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23273691_6847_aug.jpeg,Not enough context elements
223,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24613179_10242_aug.jpeg,Not enough context elements
224,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23841188_8226_aug.jpeg,Not enough context elements
225,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23759134_7106_aug.jpeg,Not enough context elements
226,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19947789_4698_aug.jpeg,Not same
227,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19229856_4388_aug.jpeg,Not enough context elements
228,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23252134_6341_aug.jpeg,Not same
229,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17671482_2164_aug.jpeg,Not same
230,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19914626_4529_aug.jpeg,Not enough context elements
231,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23247961_6255_aug.jpeg,Not same
232,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23920965_8679_aug.jpeg,Not enough context elements
233,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23267274_6702_aug.jpeg,Not enough context elements
234,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/3149324_77_aug.jpeg,Not enough context elements
235,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29548710_11178_aug.jpeg,Not same
236,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24262328_9451_aug.jpeg,Not same
237,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15172955_1466_aug.jpeg,Not same
238,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21114466_4882_aug.jpeg,Not enough context elements
239,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23767806_7139_aug.jpeg,Not enough context elements
240,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/1447632_20_aug.jpeg,Not enough context elements
241,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22663691_5419_aug.jpeg,Not enough context elements
242,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19943931_4634_aug.jpeg,Not enough context elements
243,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23271529_6810_aug.jpeg,Not same
244,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23784292_7228_aug.jpeg,Not enough context elements
245,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9190658_816_aug.jpeg,Not enough context elements
246,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15152049_1328_aug.jpeg,Not same
247,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17674401_2209_aug.jpeg,Not enough context elements
248,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9174022_498_aug.jpeg,Not same
249,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23809274_7589_aug.jpeg,Not same
250,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/30269805_11565_aug.jpeg,Not enough context elements
251,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23942703_8776_aug.jpeg,Not same
252,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17713299_2981_aug.jpeg,Not same
253,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17614857_1858_aug.jpeg,Not same
254,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24269254_9531_aug.jpeg,Not same
255,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9169871_402_aug.jpeg,Not same
256,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19873730_4513_aug.jpeg,Not same
257,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23955089_8863_aug.jpeg,Not enough context elements
258,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22681548_5533_aug.jpeg,Not enough context elements
259,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21156655_5024_aug.jpeg,Not enough context elements
260,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23837345_8153_aug.jpeg,Not same
261,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23842311_8247_aug.jpeg,Not enough context elements
262,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11220286_1029_aug.jpeg,Not same
263,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21099969_4874_aug.jpeg,Not enough context elements
264,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23220198_5815_aug.jpeg,Not enough context elements
265,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15153535_1350_aug.jpeg,Not same
266,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17699491_2675_aug.jpeg,Not same
267,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23823102_7890_aug.jpeg,Not same
268,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19949120_4723_aug.jpeg,Not enough context elements
269,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11239373_1150_aug.jpeg,Not same
270,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/30269805_11567_aug.jpeg,Not same
271,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18028572_4261_aug.jpeg,Not enough context elements
272,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17652310_1973_aug.jpeg,Not same
273,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24268999_9528_aug.jpeg,Not same
274,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23255848_6408_aug.jpeg,Not enough context elements
275,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24611788_10208_aug.jpeg,Not enough context elements
276,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23223315_5832_aug.jpeg,Not same
277,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24258095_9406_aug.jpeg,Not enough context elements
278,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23773637_7170_aug.jpeg,Not enough context elements
279,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24615909_10276_aug.jpeg,Not enough context elements
280,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17691992_2544_aug.jpeg,Not enough context elements
281,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24253073_9358_aug.jpeg,Not same
282,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9664490_889_aug.jpeg,Not enough context elements
283,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17681195_2304_aug.jpeg,Not same
284,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24623087_10382_aug.jpeg,Not enough context elements
285,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17698264_2655_aug.jpeg,Not enough context elements
286,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24205964_9149_aug.jpeg,Not enough context elements
287,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24587525_10010_aug.jpeg,Not same
288,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23844162_8290_aug.jpeg,Not same
289,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29553404_11223_aug.jpeg,Not enough context elements
290,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24609524_10179_aug.jpeg,Not enough context elements
291,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18008877_4059_aug.jpeg,Not same
292,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19238569_4419_aug.jpeg,Not enough context elements
293,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17660909_2058_aug.jpeg,Not same
294,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/16897697_1718_aug.jpeg,Not same
295,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24554442_9896_aug.jpeg,Not same
296,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23183942_5641_aug.jpeg,Not enough context elements
297,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23217648_5799_aug.jpeg,Not same
298,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23862748_8469_aug.jpeg,Not enough context elements
299,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21136406_4927_aug.jpeg,Not enough context elements
300,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23976279_9002_aug.jpeg,Not enough context elements
301,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17684121_2374_aug.jpeg,Not same
302,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19915615_4532_aug.jpeg,Not same
303,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17686785_2448_aug.jpeg,Not enough context elements
304,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24191007_9119_aug.jpeg,Not enough context elements
305,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22642156_5340_aug.jpeg,Not enough context elements
306,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24267475_9522_aug.jpeg,Not same
307,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23837714_8161_aug.jpeg,Not enough context elements
308,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21191966_5199_aug.jpeg,Not same
309,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29546645_11168_aug.jpeg,Not same
310,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23942915_8778_aug.jpeg,Not same
311,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23264984_6635_aug.jpeg,Not same
312,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24258587_9418_aug.jpeg,Not same
313,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24621081_10352_aug.jpeg,Not enough context elements
314,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17680606_2296_aug.jpeg,Not enough context elements
315,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17728585_3204_aug.jpeg,Not enough context elements
316,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24262328_9450_aug.jpeg,Not same
317,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17658295_2026_aug.jpeg,Not same
318,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17668671_2134_aug.jpeg,Not same
319,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23675229_7011_aug.jpeg,Not enough context elements
320,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23208951_5750_aug.jpeg,Not enough context elements
321,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21114173_4880_aug.jpeg,Not same
322,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23239945_6092_aug.jpeg,Not enough context elements
323,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23242516_6139_aug.jpeg,Not same
324,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24277613_9610_aug.jpeg,Not same
325,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23273328_6838_aug.jpeg,Not enough context elements
326,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23264783_6624_aug.jpeg,Not enough context elements
327,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17653652_1982_aug.jpeg,Not enough context elements
